Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EHDSDosage.json	2736	3	0	9	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSDosaging.json	18251	7	0	16	0	0	0	0	0	33	0	0	1	0	0	0	0	0	0	0	157	149	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSEncounter.json	12291	5	0	14	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	118	170	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSEndpoint.json	6006	4	0	5	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	97	73	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-EHDSEpisodeOfCare.json	4553	3	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	59	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSFamilyMemberHistory.json	3877	4	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	49	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSFunctionalStatus.json	6389	4	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	66	90	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json	6445	3	0	4	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	49	57	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSHumanName.json	3205	3	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	34	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSImagingReport.json	29149	6	0	18	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	239	199	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-EHDSImagingStudy.json	18574	5	0	11	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	132	129	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSImmunisation.json	5907	3	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	52	69	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSInfectiousContact.json	3980	3	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	47	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryObservation.json	3970	4	0	31	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	69	194	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReport.json	17750	5	0	12	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	169	255	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSLocation.json	3982	3	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	37	82	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedia.json	6282	4	0	5	1	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	66	128	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	15912	5	0	10	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	150	218	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministration.json	4096	3	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	54	111	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	6872	3	0	6	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	74	113	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	18507	5	0	10	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	164	169	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationStatement.json	5372	3	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	45	105	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSObservation.json	23361	6	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	209	276	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-EHDSOrganisation.json	3744	3	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	34	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatient.json	5274	3	0	3	1	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	48	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientAnimal.json	5029	3	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	50	63	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	27969	6	0	18	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	213	215	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-EHDSPregnancyHistory.json	2913	3	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	33	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	7082	3	0	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	70	74	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	4164	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	36	46	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequest.json	7583	3	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	80	79	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSSocialHistory.json	2555	4	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	61	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSSpecimen.json	7550	3	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	69	70	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-EHDSSubstance.json	3949	3	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	55	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSSubstanceUse.json	4248	3	0	6	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	47	72	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSTelecom.json	2275	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	48	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSTravelHistory.json	2057	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	73	0	0	0	1	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	3233	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2478	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCaseLabOrder.md	746	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/obligationsLabReport.md	1060	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-intro.md	1322	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/howto.md	8792	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-notes.md	1816	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSMedicationStatement-intro.md	398	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCaseDispensation.md	3545	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCasePatientSummary.md	1649	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCasePrescription.md	3374	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/knownIssues.md	128	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCaseHospitalDischargeReport.md	1131	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSDischargeReport-intro.md	952	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCaseLabReport.md	1663	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/scope.md	1974	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/useCaseMedicalImages.md	1011	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	299	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	3705	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/wow.md	1067	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/24px.svg	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	26616	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0
